src,tgt
C(Cc1ccc(O)cc1)C(=O)NC(C(=O)NC(CCC(=O)[O-])C(=O)NC(CC(N)=O)C(=O)NCC(=O)N1CCCC1C(=O)NC(CCCC[NH3+])C(=O)NCC(N)=O)C(C)CC,*C(Cc1ccc(O)cc1)C(=O)NC(C(=O)NC(CCC(=O)[O-])C(=O)NC(CC(N)=O)C(=O)NC(*)C(=O)N1CCCC1C(=O)NC(CCCC[NH3+])C(=O)NCC(N)=O)C(C)CC
CC(C)C(CC(=O)OC(CC=CC=C(C#N)COC(C)=O)C1CCCC1C(=O)[O-])OC(C)=O,*CC(C)C(CC(=O)OC(CC=CC=C(C#N)C(*)OC(C)=O)C1CCCC1C(=O)[O-])OC(C)=O
CCNC(=N)NC(=O)NCCCCCCCCNC(=[NH2+])NCC=CC,*CCNC(=N)NC(=O)N(*)CCCCCCCCNC(=[NH2+])NCC=CC
C=CC(=O)OC(C(C)C(O)CC(O)C(C)C(CC1CC=CC(CC(O)CC=C(C)C=CC(=O)OC(C(C)C(O)CC(O)CC(CC2CCCCO2)OC)C(C)C(O)C(C)CCC2CC(OC)CC(C)O2)O1)OC)C(C)C(O)C(C)CCC1CC(OC)CC(C)O1,*C=CC(=O)OC(C(C)C(O)CC(O)C(C)C(CC1CC=CC(CC(O)CC=C(C)C=CC(=O)OC(C(C)C(O)CC(O)CC(CC2CCCC(*)O2)OC)C(C)C(O)C(C)CCC2CC(OC)CC(C)O2)O1)OC)C(C)C(O)C(C)CCC1CC(OC)CC(C)O1
OC(=O)c1c(Br)c(OC)cc(O)c1CSCCc1nc(C[NH3+])no1,*OC(=O)c1c(Br)c(OC)cc(O)c1CSCC(*)c1nc(C[NH3+])no1
CC1NC(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C2CCCN2C(=O)C(NC(=O)C([NH3+])CCCNC(N)=[NH2+])CSCCC(=O)N2CN(C=O)CN(C2)C(=O)CCSCC(C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)[O-])NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CCCNC(N)=[NH2+])NC1=O,*CC1NC(=O)C2CCCN2C(=O)C(CC(C)C)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C2CCCN2C(=O)C(NC(=O)C([NH3+])CCCNC(N)=[NH2+])CSCCC(=O)N2CN(C(*)=O)CN(C2)C(=O)CCSCC(C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)[O-])NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(CC(C)C)NC(=O)C(CCC(N)=O)NC(=O)C(CCCNC(N)=[NH2+])NC1=O
CC(=O)OC(C(C)C=CC=CC=CC=CC=CC=CC=CC(CC1OC(O)(CC(O)CC(O)CC(O)CC(O)C)CC(O)C1C(=O)NCC[NH+](C)C)OC1OC(C)C(O)C(NC(=O)CN2CC[NH+](C)CC2)C1O)C(C)CCC(O)CC(=O)c1ccc(NC)cc1,*CC(=O)OC(C(C)C=CC=CC=CC=CC=CC=CC=CC(CC1OC(O)(CC(O)CC(O)CC(O)CC(O)C*)CC(O)C1C(=O)NCC[NH+](C)C)OC1OC(C)C(O)C(NC(=O)CN2CC[NH+](C)CC2)C1O)C(C)CCC(O)CC(=O)c1ccc(NC)cc1
CCC(C)(C)C(=O)C(C)(CC)CCCCCCCCCCCCO,*CCC(C)(C)C(=O)C(C)(CC*)CCCCCCCCCCCCO
C(C)CC1CC(OC2OC(C)C(OC(=O)CCC)C(OC(=O)CCC)C2OC)CC(CC(O)C2(O)C(=O)OC(CCO)C2O)O1,*C(C)CC1CC(OC2OC(C)C(OC(=O)CCC)C(OC(=O)CCC)C2OC)CC(CC(O)C2(O)C(=O)OC(CC(*)O)C2O)O1
CCCCCc1ccc[n+](CCCCCCCCCCCCc2ccc[n+](CCC)c2)c1,*CCCCCc1ccc[n+](CCCCCCCCCCCCc2ccc[n+](CCC*)c2)c1
C(=O)NC(C(=O)OC(C)C(NC(=O)C(NC(=O)C(CCC[NH3+])NC(=O)C1CCCN1C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCCC(C)C)C(C)C)C(C)O)C(C)C)C(C)C)C(C)CC)C(=O)NC(C(=O)NC(C(=O)NCCc1ccccc1)C(C)C)C(C)CC)C(C)C,*C(=O)NC(C(=O)OC(C)C(NC(=O)C(NC(=O)C(CCC[NH3+])NC(=O)C1CCCN1C(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCCC(C)C)C(C)C)C(C)O)C(C)C)C(C)C)C(C)CC)C(=O)NC(C(=O)NC(C(=O)NC(*)Cc1ccccc1)C(C)C)C(C)CC)C(C)C
C=CC(OC(C)=O)C(C)CC(CC=O)C(OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C([NH+](C)C)C1OC(C)=O)C(OC)C(CC(=O)OCC)OC(C)=O,*C=CC(OC(C)=O)C(C)CC(CC=O)C(OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C([NH+](C)C)C1OC(C)=O)C(OC)C(CC(=O)OC(*)C)OC(C)=O
c1c(I)cc([N+](=O)[O-])cc1C(=O)NC(CCCC[NH3+])C(=O)NC(C(=O)NCC(N)=O)C(C)O,*c1c(I)cc([N+](=O)[O-])cc1C(=O)NC(CCCC[NH3+])C(=O)NC(C(=O)NC(*)C(N)=O)C(C)O
CCCCC(C)OC(=O)C1CC1C(=O)C(CC)OC,*CCCCC(C)OC(=O)C1CC1C(=O)C(CC*)OC
CCC(CCCCC)OC1OC(C)C(O)C(O)C1OC1OC(C)C(OC2OC(C)C(OC3OC(C)C(OC(=O)C(C)CC)C(OC(=O)C=Cc4ccccc4)C3O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)CCCCCCCCC)CC1O,*CCC(CCCCC)OC1OC(C)C(O)C(O)C1OC1OC(C)C(OC2OC(C)C(OC3OC(C)C(OC(=O)C(C)CC)C(OC(=O)C=Cc4ccccc4)C3O)C(OC3OC(C)C(O)C(O)C3O)C2OC(=O)CCCCCCCCC)C(*)C1O
C(=O)Nc1c2sc3ncc(N(CC)C(C)C)cc3nc-2c2c3c(c(C)c([O-])c2c1=O)OC(C)(OC=CC(OC)C(C)COC(C)=O)C3=O,*C(=O)Nc1c2sc3ncc(N(CC)C(C)C)cc3nc-2c2c3c(c(C)c([O-])c2c1=O)OC(C)(OC=CC(OC)C(C)C(*)OC(C)=O)C3=O
C(=O)NC(Cc1ccc(OC(C)(C)C)cc1)C(=O)OC(CC1CCCCC1)C(=O)NC(C(=O)OC(C)C(=O)NC(C(=O)OC(CC(C)C)C(=O)NC(C(=O)OC(C)C(=O)NC(C(=O)OC(CC(C)C)C(=O)NCC(C)C)C(C)C)C(C)C)C(C)C)C(C)C,*C(=O)NC(Cc1ccc(OC(C)(C)C)cc1)C(=O)OC(CC1CCCCC1)C(=O)NC(C(=O)OC(C)C(=O)NC(C(=O)OC(CC(C)C)C(=O)NC(C(=O)OC(C)C(=O)NC(C(=O)OC(CC(C)C)C(=O)NC(*)C(C)C)C(C)C)C(C)C)C(C)C)C(C)C
C(=O)C(CO)NC(=O)C(NC(=O)C(NC(=O)C(Cc1ccc(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)cc1)NC(=O)CC(C)c1ccccc1)C(O)C1C[NH+]=C(N)N1)C(O)C1C[NH+]=C(N)N1C1OC(CO)C(O)C(O)C1O,*C(=O)C(CO)NC(=O)C(NC(=O)C(NC(=O)C(Cc1ccc(OC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)cc1)NC(=O)C(*)C(C)c1ccccc1)C(O)C1C[NH+]=C(N)N1)C(O)C1C[NH+]=C(N)N1C1OC(CO)C(O)C(O)C1O
CC(NC(=O)OC(C)(C)C)C(=O)N1CC(OC(=O)N2Cc3ccccc3C2)CC1C(=O)NC1(C(=O)[N-]S(=O)(=O)C2CC2)CC1,*CC(NC(=O)OC(C)(C)C)C(=O)N1CC(OC(=O)N2Cc3ccccc3C2)CC1C(=O)NC1(C(=O)[N-]S(=O)(=O)C2CC2)CC1*
C=CC(OC)C(OC(N)=O)C(C)=CC(C)C(O)C(CC(C)CC1=C(N)C(=O)C=C(NCC(=O)c2ccc(Cl)c(Cl)c2)C1=O)OC,*C=CC(OC)C(OC(N)=O)C(C)=CC(C)C(O)C(CC(C)CC1=C(N)C(=O)C=C(N(*)CC(=O)c2ccc(Cl)c(Cl)c2)C1=O)OC
C(=O)OCCC1(O)OC(CC(O)CC(=O)OC(C)C(O)CC2CC(=CC(=O)OC)C(OC(=O)CCCCCCC)C(O)O2)CC(OC(C)=O)C1(C)C,*C(=O)OCCC1(O)OC(CC(O)CC(=O)OC(C)C(O)CC2CC(=CC(=O)OC)C(OC(=O)CCCCCCC)C(*)(O)O2)CC(OC(C)=O)C1(C)C
C(=O)C(Cc1ccc(OP(=O)([O-])[O-])cc1)NC(=O)C(CCSC)NC(=O)CNC(=O)C(NC(=O)C(CC(N)=O)NC(=O)C(CCC(=O)[O-])NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(C)C)NC(=O)CC)C(C)C,*C(=O)C(Cc1ccc(OP(=O)([O-])[O-])cc1)NC(=O)C(CCSC)NC(=O)CNC(=O)C(NC(=O)C(CC(N)=O)NC(=O)C(CCC(=O)[O-])NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CC(C)C)NC(=O)C(*)C)C(C)C
CNC(=O)c1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc(NC(=O)CC([NH3+])CNC(=O)c5cc(NC(=O)c6cc(NC(=O)c7nc(NC(=O)c8nc(N)cn8C)cn7C)cn6C)cn5C)cn4C)cn3C)cn2C)cn1C,*CNC(=O)c1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc(NC(=O)CC([NH3+])CNC(=O)c5cc(NC(=O)c6cc(NC(=O)c7nc(NC(=O)c8nc(N*)cn8C)cn7C)cn6C)cn5C)cn4C)cn3C)cn2C)cn1C
C=CCCCCCCN(CC(=O)NC(CCC(=O)[O-])C(N)=O)C(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(C)NC(=O)C(NC(=O)C1CCCN1C(=O)C(CCC(=O)[O-])NC(=O)CNC(=O)CCCCNC(=S)Nc1ccc2c(c1)C1(OC2=O)c2ccc(O)cc2Oc2cc(O)ccc21)C(C)O,*C=CCCCCCCN(CC(=O)NC(CCC(=O)[O-])C(N)=O)C(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(C)NC(=O)C(NC(=O)C1CCCN1C(=O)C(CCC(=O)[O-])NC(=O)CN(*)C(=O)CCCCNC(=S)Nc1ccc2c(c1)C1(OC2=O)c2ccc(O)cc2Oc2cc(O)ccc21)C(C)O
C(C)CC(C)C(O)C(C)C=CC(O)CC(O)CC=CC=CC(=O)OCC(C)C=CC=C,*C(C)CC(C)C(O)C(C)C=CC(O)CC(O)CC=CC=CC(=O)OC(*)C(C)C=CC=C
NC(=O)c1cc(NC(=O)c2cn(CC)c3nc(C)ccc3c2=O)ccc1OCC(Cc1ccc(O)cc1)NC(=O)CCC[NH3+],*NC(=O)c1cc(NC(=O)c2cn(CC)c3nc(C)ccc3c2=O)ccc1OCC(Cc1ccc(O)cc1)NC(=O)C(*)CC[NH3+]
C=CC=CCCOC(=O)C1CCCN(C(=O)C(Cc2cccc(O)c2)NC(=O)C(N)C(C)C)N1,*C=CC=CCCOC(=O)C1CCCN(C(=O)C(Cc2cccc(O)c2)NC(=O)C(N*)C(C)C)N1
CCCCCc1cc2ccc(OC)cc2nc1OC1CC(C(=O)NC2(C(=O)[N-]S(=O)(=O)C3CC3)CC2C=C)N(C(=O)CC2CCCC2)C1,*CCCCCc1cc2ccc(OC)cc2nc1OC1CC(C(=O)NC2(C(=O)[N-]S(=O)(=O)C3CC3)CC2C=C)N(C(=O)C(*)C2CCCC2)C1
C(=O)NC1=C2NC3(CC[N+]([O-])(CC(C)C)CC3)N=C2c2c(c([O-])c(C)c3c2C(=O)C(C)(OC=CC(OC)C(C)C(O)C(C)C(O)C(C)C(O)CC)O3)C1=O,*C(=O)NC1=C2NC3(CC[N+]([O-])(CC(C)C)CC3)N=C2c2c(c([O-])c(C)c3c2C(=O)C(C)(OC=CC(OC)C(C)C(O)C(C)C(O)C(C)C(O)C(*)C)O3)C1=O
Nc1c(C=NN2CC[NH+](C)CC2)c(O)c2c3c(c(C)c(NCCO)c2c1O)OC(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)CO)C3=O,*Nc1c(C=NN2CC[NH+](C)CC2)c(O)c2c3c(c(C)c(NCCO)c2c1O)OC(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(*)O)C3=O
CCCOC(CN(C)S(=O)(=O)c1ccc(F)cc1)C(C)CN(C(=O)c1cc(NC(=O)Nc2ccccc2)ccc1)C(C)COCc1ccc(OC)cc1,*CCCOC(CN(C)S(=O)(=O)c1ccc(F)cc1)C(C)CN(C(=O)c1cc(NC(=O)Nc2ccccc2)ccc1*)C(C)COCc1ccc(OC)cc1
c1c(O)c(C(OC)C(C)CC(OC)C(OC)C(C)C=C(C)C(OC(N)=O)COC)cc2c1SCC(=O)N2,*c1c(O)c(C(OC)C(C)CC(OC)C(OC)C(C)C=C(C)C(OC(N)=O)C(*)OC)cc2c1SCC(=O)N2
CCCc1ccc(CC[NH2+])cc1,*CCCc1ccc(CC[NH2+]*)cc1
NC(=O)Cc1ccc(CC(=O)NCc2ccc(CC(NS(=O)(=O)Cc3ccccc3)C(=O)NCC(=O)NCc3ccc(C(N)=[NH2+])cc3)cc2)cc1,*NC(=O)Cc1ccc(CC(=O)NCc2ccc(CC(NS(=O)(=O)Cc3ccccc3)C(=O)NC(*)C(=O)NCc3ccc(C(N)=[NH2+])cc3)cc2)cc1
CC1(C)OC1C(O)C1CCC(C)C(C)(C)C1COC(=O)CC,*CC1(C)OC1C(O)C1CCC(C)C(C)(C*)C1COC(=O)CC
OCCOC(COC(=O)COCC=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,*OCCOC(COC(=O)COCC(*)=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
CCCCC(=O)c1ccc(O)c(OC2OC(CO)C(OC)C(O)C2O)c1O,*CCCCC(=O)c1c(*)cc(O)c(OC2OC(CO)C(OC)C(O)C2O)c1O
C(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C([NH3+])Cc1ccc(O)cc1)C(N)=O,*C(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(*)NC(=O)C([NH3+])Cc1ccc(O)cc1)C(N)=O
C=C(C)C(=O)CC(O)C(C)C=CC=CC=C(C)C(=O)NC1=C(Cl)C(=O)c2c(cc(C)c([O-])c2C(=O)C(C)=CC(C)CO)C1=O,*C=C(C)C(=O)CC(O)C(C)C=CC=CC=C(C)C(=O)NC1=C(Cl)C(=O)c2c(cc(C)c([O-])c2C(=O)C(C)=CC(C)C(*)O)C1=O
Cc1cccc(Nc2nccc(-c3cccc(C[NH+](C)C)c3)n2)c1,*Cc1cccc(Nc2nccc(-c3cccc(C[NH+](C)C*)c3)n2)c1
C=CCC(C)OC(=O)c1c(O)cc(O)cc1CCO,*C=CCC(C)OC(=O)c1c(O)cc(O)cc1CC(*)O
CSCC(NC(=O)C(CC(=O)[O-])NC(=O)CNC(=O)CCCC[NH+]=C(N)N)C(=O)[O-],*CSCC(NC(=O)C(CC(=O)[O-])NC(=O)CNC(=O)C(*)CCC[NH+]=C(N)N)C(=O)[O-]
CCCCCCC=CC12OC3C4C5OC5(CO)C(O)C5(O)C(=O)C(C)C(C(C)C)C5C4(O1)C(C)C(O)C3(C(=C)C)O2,*CCCCCCC=CC12OC3C4C5OC5(CO)C(O)C5(O)C(=O)C(C)C(C(C)C*)C5C4(O1)C(C)C(O)C3(C(=C)C)O2
NC(C(=O)NC(C(=O)N1CC=CC1C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C=O)C(C)C)C(C)CC,*NC(C(=O)NC(C(=O)N1CC=CC1C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccccc1)C(*)=O)C(C)C)C(C)CC
Cc1cc(Br)c(Oc2cc(CC(=NO)C(=O)NCCc3ccc(Oc4ccccc4O)c(Br)c3)cc(Br)c2[O-])c(Br)c1,*Cc1cc(Br)c(Oc2cc(CC(=NO)C(=O)NCCc3ccc(Oc4cc(*)ccc4O)c(Br)c3)cc(Br)c2[O-])c(Br)c1
C(=O)NC(CC(C)C)C(=O)OC(CC=CC(=O)NC(Cc1ccc(OC)c(Cl)c1)C=O)C(C)C1OC1c1ccccc1,*C(=O)NC(CC(C)C)C(=O)OC(CC=CC(=O)NC(Cc1ccc(OC)c(Cl)c1)C(*)=O)C(C)C1OC1c1ccccc1
CCc1ccc(C[NH+]2CCOCC2)c(O)c1-c1ccc(CCc2ccc(O)cc2)cc1O,*CCc1ccc(C[NH+]2CCOCC2)c(O)c1-c1ccc(CCc2ccc(O)c(*)c2)cc1O
c1c(C[NH2+]CCn2cc(CCC)nn2)c(O)c2c3c(c(C)c([O-])c2c1O)OC(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)CC)C3=O,*c1c(C[NH2+]CCn2cc(CCC)nn2)c(O)c2c3c(c(C)c([O-])c2c1O)OC(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(*)C)C3=O
CCCN(CC[NH2+])Cc1cc(Br)cc(CN2CCC[NH2+]CCNCCC[NH2+]CC2)c1,*CCCN(CC[NH2+]*)Cc1cc(Br)cc(CN2CCC[NH2+]CCNCCC[NH2+]CC2)c1
CCC1CC1(NC(=O)C1CC(OC(=O)N2Cc3cccc(F)c3C2)CN1C(=O)C(C)NC(=O)OC(C)(C)C)C(=O)[N-]S(=O)(=O)C1CC1,*CCC1CC1(NC(=O)C1CC(OC(=O)N2Cc3cccc(F)c3C2)CN1C(=O)C(C*)NC(=O)OC(C)(C)C)C(=O)[N-]S(=O)(=O)C1CC1
C(NC(=O)C1C2C(CN1C(=O)CNC(=O)NC(CN(C)S(=O)(=O)c1cccs1)C(C)(C)C)C2(C)C)C(=O)C(=O)NCCC,*C(NC(=O)C1C2C(CN1C(=O)C(*)NC(=O)NC(CN(C)S(=O)(=O)c1cccs1)C(C)(C)C)C2(C)C)C(=O)C(=O)NCCC
c1cccc2c1oc1c(CCC(=O)NC(CC(=O)[O-])C(=O)NC(Cc3ccc(O)cc3)C(=O)NC(C(=O)NC(CO)C(=O)NC(CCCC[NH3+])C(=O)NC(C(=O)NC(CC(=O)[O-])C(=O)NCCC(=O)[O-])C(C)CC)C(C)CC)cccc12,*c1cccc2c1oc1c(CCC(=O)NC(CC(=O)[O-])C(=O)NC(Cc3ccc(O)cc3)C(=O)NC(C(=O)NC(CO)C(=O)NC(CCCC[NH3+])C(=O)NC(C(=O)NC(CC(=O)[O-])C(=O)NC(*)CC(=O)[O-])C(C)CC)C(C)CC)cccc12
C(CO)C(CC)OC(=O)CC(O)C(C)C(OC1OC(C)C(O)C([NH+](C)C)C1O)CCC[NH+]1CCCCCCC1,*C(CO)C(CC)OC(=O)CC(O)C(C)C(OC1OC(C)C(O)C([NH+](C)C)C1O)C(*)CC[NH+]1CCCCCCC1
C(=O)OC(CC)C(C=C(C)C=CC(=NOCC=Cc1ccc2nccnc2c1)C(C)CC(CC=O)COC1OC(C)C(O)C([NH+](C)C)C1O)CO,*C(=O)OC(CC)C(C=C(C)C=CC(=NOCC=Cc1ccc2nccnc2c1)C(C)CC(CC=O)C(*)OC1OC(C)C(O)C([NH+](C)C)C1O)CO
C=C(C)C(CC1CCC(C)C(O)(C(=O)C(=O)N2CCCCC2C(=O)OC(CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)C)C(C)CC2CCC(O)C(OC)C2)O1)c1ccco1,*C=C(C)C(CC1CCC(C)C(O)(C(=O)C(=O)N2CCCCC2C(=O)OC(CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)C*)C(C)CC2CCC(O)C(OC)C2)O1)c1ccco1
CCOCCOCCOP1(Cl)=NP(NCCNc2cccc3c2C(=O)c2ccccc2C3=O)=NP(Cl)(Cl)=N1,*CCOCCOCCOP1(Cl)=NP(*)(NCCNc2cccc3c2C(=O)c2ccccc2C3=O)=NP(Cl)(Cl)=N1
CC(O)CCC(O)C(O)CC1(O)CC(O)C(C(=O)[O-])C(CC(C=CC=CC=CC=CC=CC=CC=CC(C)C(O)C(C)C(C)O)OC2OC(C)C(O)C([NH2+]Cc3ccc(N(C)C)cc3)C2O)O1,*CC(O)CCC(O)C(O)CC1(O)CC(O)C(C(=O)[O-])C(CC(C=CC=CC=CC=CC=CC=CC=CC(C)C(O)C(C)C(C)O*)OC2OC(C)C(O)C([NH2+]Cc3ccc(N(C)C)cc3)C2O)O1
c1cc2cc(c1)CSCC(C(=O)NCC(N)=O)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C1CCCN1C(=O)C(CCC(N)=O)NC(=O)CNC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(CC(C)C)NC(=O)C(C(C)CC)NC(=O)C(C)NC(=O)C(NC(=O)C(C)[NH3+])CSC2,*c1cc2cc(c1)CSCC(C(=O)NCC(N)=O)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C1CCCN1C(=O)C(CCC(N)=O)NC(=O)C(*)NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(CC(C)C)NC(=O)C(C(C)CC)NC(=O)C(C)NC(=O)C(NC(=O)C(C)[NH3+])CSC2
C(=O)C1Cc2ccc(OC)c(c2)Oc2ccc(cc2)CC(N(C)C(=O)C(C)NC(=O)C(Cc2ccc(OC)cc2)N(C)C(=O)C2CCCN2)C(=O)N1C,*C(=O)C1Cc2ccc(OC)c(c2)Oc2ccc(cc2)CC(N(C)C(=O)C(C)NC(=O)C(Cc2ccc(OC)cc2)N(C)C(=O)C2CCCN2*)C(=O)N1C
C=C(C)C(=O)NC1=CC(=O)C(NCC[NH+](C)C)=C(CC(C)CC(OC)C(O)C(C)C=C(C)COC(=O)NN)C1=O,*C=C(C)C(=O)NC1=CC(=O)C(NCC[NH+](C)C)=C(CC(C)CC(OC)C(O)C(C)C=C(C)C(*)OC(=O)NN)C1=O
CCCC(NC(=O)C(Cc1ccc(-c2cc(Cl)cc(Cl)c2)cc1)CC(=O)NO)C(=O)NCC(=O)N1CCOCC1,*CCCC(NC(=O)C(Cc1ccc(-c2cc(Cl)cc(Cl)c2)cc1)C(*)C(=O)NO)C(=O)NCC(=O)N1CCOCC1
CCC(NC(=O)C=CC=CC=O)C(=O)N(C)C(C(=O)NC)C(C)C,*CCC(NC(=O)C=CC=CC=O)C(=O)N(C)C(C(=O)N(*)C)C(C)C
OCCOCCn1cc(C2=C(c3cnc4ccccc34)C(=O)NC2=O)c2ccccc21,*OCCOCCn1cc(C2=C(c3cn(*)c4ccccc34)C(=O)NC2=O)c2ccccc21
C#CCOc1ccccc1CNc1ccc(C)cc1,*C#CCOc1cc(*)ccc1CNc1ccc(C)cc1
C=CC(OC(C)=O)C(C)CC(CC=O)COC1OC(C)C(OC2CC(C)(O)C(OC(=O)CCC)C(C)O2)C([NH+](C)C)C1OC(=O)CCC(=O)[O-],*C=CC(OC(C)=O)C(C)CC(CC=O)C(*)OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CCC)C(C)O2)C([NH+](C)C)C1OC(=O)CCC(=O)[O-]
CCCC([NH2+]CCCCNC(=O)C(Cc1ccc(C(=O)c2ccccc2)cc1)NC(=O)C(CC1CCCCC1)NC(=O)C(CCC(N)=O)N)C(N)=O,*CCCC([NH2+]CCCCNC(=O)C(Cc1ccc(C(=O)c2ccccc2)cc1)NC(=O)C(CC1CCCCC1)NC(=O)C(CCC(N)=O)N*)C(N)=O
C=CC(CC(OC)C(C)C1OC(=O)C=C(CC(CC(C)=CC=CC(=O)OC(CC)C(C)C(OC)C(C)CCC(=O)C(C)C(CC=CN(C)C=O)OC)OC)C1O)OC,*C=CC(CC(OC)C(C)C1OC(=O)C=C(CC(CC(C)=CC=CC(=O)OC(C(*)C)C(C)C(OC)C(C)CCC(=O)C(C)C(CC=CN(C)C=O)OC)OC)C1O)OC
C=CCc1cc(CC(NC(=O)C2CCCN2C(=O)C(CCCC[NH3+])NC(=O)C([NH3+])CC)C(=O)NC(C(=O)NC(CC(C)C)C(=O)[O-])C(C)CC)ccc1O,*C=CCc1cc(CC(NC(=O)C2CCCN2C(=O)C(CCCC[NH3+])NC(=O)C([NH3+])CC*)C(=O)NC(C(=O)NC(CC(C)C)C(=O)[O-])C(C)CC)ccc1O
CCC(=O)NC(CC(C)C)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(Cc1ccc2ccccc2c1)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(Cc1ccc2ccccc2c1)C=O,*CCC(=O)NC(CC(C)C)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(Cc1ccc2ccccc2c1)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(Cc1ccc2ccccc2c1)C(*)=O
CC(CC(=O)OC(CCCCC=CC(C)CCC(C)OC(=O)CC(CC(=O)[O-])C(=O)[O-])CCC(C)C(O)C(C)C=C(C)CC(C)C=CCCC(=O)C(CC)CC(C)C(=O)[O-])C(=O)[O-],*CC(CC(=O)OC(CCCCC=CC(C)CCC(C)OC(=O)CC(CC(=O)[O-])C(=O)[O-])CCC(C)C(O)C(C)C=C(C)CC(C)C=C(*)CCC(=O)C(CC)CC(C)C(=O)[O-])C(=O)[O-]
CCCOCCCOC(=O)CCCC(C)OC(=O)c1ccc(OC)cc1O,*CCCOCCCOC(=O)CCCC(C)OC(=O)c1c(*)cc(OC)cc1O
CCCCCC(O)C(C)OC(=O)C=CCO,*CCCCCC(O)C(C)OC(=O)C=CC(*)O
Oc1cc(OC)cc(O)c1C(=O)OC(C)C(C)C=CC(=O)CO,*Oc1cc(OC)cc(O)c1C(=O)OC(C)C(C)C=CC(=O)C(*)O
c1c(N2CCC(CC)CC2)c(O)c2c3c(c(C)c(O)c2c1O)OC(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)CC)C3=O,*c1c(N2CCC(CC)CC2)c(O)c2c3c(c(C)c(O)c2c1O)OC(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(*)C)C3=O
C(C)CC(C)(OC)C(OC1OC(C)CC([NH+](C)C)C1O)C(C)C(OC(=O)Cc1cccnc1)C(C)C(=O)OC(CC)C(C)O,*C(C)CC(C)(OC)C(OC1OC(C)CC([NH+](C)C)C1O)C(C)C(OC(=O)Cc1cccnc1)C(C)C(=O)OC(CC)C(*)(C)O
C1=C(NCCCN2CCC(=O)C2)C(=O)c2c(c([O-])c(C)c3c2C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)CO)O3)C1=O,*C1=C(NCCCN2CCC(=O)C2)C(=O)c2c(c([O-])c(C)c3c2C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(*)O)O3)C1=O
