src,tgt
CCCCC[n+]1cccc(C#CCCCCCCCCC#Cc2ccc[n+](C)c2)c1,*CCCCC[n+]1cccc(C#CCCCCCCCCC#Cc2ccc[n+](C*)c2)c1
CC(=O)Cc1cc(OC)cc(O)c1C(=O)OC(C)C,*CC(=O)Cc1cc(OC)cc(O)c1C(=O)OC(C)C*
[NH+](CCCCC[NH2+]Cc1ccccc1)CCCN(CCCCC[NH2+]Cc1ccccc1)CC[NH+](CCCCC[NH2+]Cc1ccccc1)CCC[NH+]CCCCC[NH2+]Cc1ccccc1,*[NH+](CCCCC[NH2+]Cc1ccccc1)CCCN(CCCCC[NH2+]Cc1ccccc1)CC[NH+](CCCCC[NH2+]Cc1ccccc1)CCC[NH+](*)CCCCC[NH2+]Cc1ccccc1
Cc1cc2c(OC3CC(C(=O)NC4(C(=O)[N-]S(=O)(=O)C5CC5)CC4C=C)N(C(=O)C(N)C4CCCCC4)C3)cc3nccn3c2cc1OC,*Cc1cc2c(OC3CC(C(=O)NC4(C(=O)[N-]S(=O)(=O)C5CC5)CC4C=C)N(C(=O)C(N*)C4CCCCC4)C3)cc3nccn3c2cc1OC
C(O)CC(=O)OC(C)C(C)C(O)C(C)C=CC=CC=CC=CC=CC=CC=CC(CC1OC(O)CC(O)C1C(=O)OC)OC1OC(C)C(O)C([NH3+])C1O,*C(O)CC(=O)OC(C)C(C)C(O)C(C)C=CC=CC=CC=CC=CC=CC=CC(CC1OC(*)(O)CC(O)C1C(=O)OC)OC1OC(C)C(O)C([NH3+])C1O
C(=O)C1CCCN1C(=O)C(CO)NC(=O)CNC(=O)C(Cc1ccc(O)cc1)c1ccccc1,*C(=O)C1CCCN1C(=O)C(CO)NC(=O)C(*)NC(=O)C(Cc1ccc(O)cc1)c1ccccc1
CCC12CC3OC4C(OC5CCC(CC(=O)CC6C(CC7OCCC(C)C7=C)OC(CCOC)C6OC)OC5C4O1)C3O2,*CCC12CC3OC4C(OC5CCC(CC(=O)CC6C(CC7OC(*)CC(C)C7=C)OC(CCOC)C6OC)OC5C4O1)C3O2
CNC(=O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C(CSSCC(NC(=O)C(NC(=O)C(CCC[NH+]=C(N)N)NC(=O)C(CC(=O)[O-])NC(=O)C(NC(=O)CCCC[NH+]=C(N)N)C(C)CC)C(C)CC)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC[NH+]=C(N)N)C(=O)[O-])NC(=O)CCCCCCC[NH3+],*CNC(=O)C(Cc1ccccc1)NC(=O)C(C)NC(=O)C(CSSCC(NC(=O)C(NC(=O)C(CCC[NH+]=C(N)N)NC(=O)C(CC(=O)[O-])NC(=O)C(NC(=O)C(*)CCC[NH+]=C(N)N)C(C)CC)C(C)CC)C(=O)NC(Cc1ccccc1)C(=O)NC(CCC[NH+]=C(N)N)C(=O)[O-])NC(=O)CCCCCCC[NH3+]
C(=O)CC(C(=O)N1CC(OC(=O)N2Cc3ccccc3C2)CC1C(=O)NC1(C(=O)[N-]S(=O)(=O)C2CC2)CC1C=C)C1CCCCC1,*C(=O)CC(C(=O)N1CC(OC(=O)N2Cc3cccc(*)c3C2)CC1C(=O)NC1(C(=O)[N-]S(=O)(=O)C2CC2)CC1C=C)C1CCCCC1
CC[NH+]1CCC2C(c3nccc4c3[nH]c3c(O)cccc34)=CC(O)C3[NH+]4CCCC(=NN)CCC4CC23C1,*CC[NH+]1CCC2C(c3nccc4c3[nH]c3c(O)cccc34)=CC(*)(O)C3[NH+]4CCCC(=NN)CCC4CC23C1
CC(c1cc(-c2ccc(Nc3cccnn3)cc2NC=O)ccn1)N1CCC(c2c(F)ccc(Cl)c2F)=CC1=O,*CC(c1cc(-c2ccc(Nc3cccnn3)cc2NC(*)=O)ccn1)N1CCC(c2c(F)ccc(Cl)c2F)=CC1=O
CCCCCCCNC(=O)C(c1c(C(=O)OCC)[nH]c2cc(Cl)ccc12)N(Cc1ccc(OCc2ccc(Cl)c(Cl)c2)cc1)C(=O)CCCCCCC,*CCCCCCCNC(=O)C(c1c(C(=O)OCC)[nH]c2cc(Cl)ccc12)N(Cc1ccc(OCc2ccc(Cl)c(Cl)c2)cc1)C(=O)CCCCCCC*
C=CC1CC1(NC(=O)N1CC(Oc2cc(-c3cc(C(C)C)on3)nc3c(Cl)c(OC)ccc23)CC1C(=O)N(C)C)C(=O)[N-]S(=O)(=O)C1(C)CC1,*C=CC1CC1(NC(=O)N1CC(Oc2cc(-c3cc(C(C)C)on3)nc3c(Cl)c(OC)ccc23)CC1C(=O)N(C)C*)C(=O)[N-]S(=O)(=O)C1(C)CC1
COCCN(CCOCCOCCNC(=O)NC(C)C)C(=O)NC(C)C,*COCCN(CCOCCOCCN(*)C(=O)NC(C)C)C(=O)NC(C)C
CC(C)=CC(CO)C(CC)OC(=O)CCC(C)C(OC1OC(C)CC([NH+](C)C)C1O)C(CC=O)CCC,*CC(C)=CC(CO)C(CC)OC(=O)CCC(C)C(OC1OC(C)CC([NH+](C)C)C1O)C(CC=O)CC(*)C
CC(C)=CCCC(C)(O)C1CC(C(=C)C(=O)[O-])C(C)O1,*CC(C)=CCCC(C)(O)C1CC(C(=C)C(=O)[O-])C(C*)O1
NC(=O)C(C)(C=[NH+]CC(C)(C)NC(=O)C(C)OC)OC,*NC(=O)C(C)(C=[NH+]CC(C)(C)NC(=O)C(*)(C)OC)OC
NC(=O)CC(NC(=O)CCCC)C(=O)NC1(C(=O)NC(Cc2ccccc2)C(=O)NC(CCC[NH+]=C(N)N)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NCC(N)=O)CCc2c(cccc2N(C)C)C1,*NC(=O)CC(NC(=O)CCCC)C(=O)NC1(C(=O)NC(Cc2ccccc2)C(=O)NC(CCC[NH+]=C(N)N)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(*)C(N)=O)CCc2c(cccc2N(C)C)C1
C(=O)Nc1c(C=NN2C(C)C[NH+](Cc3ccccc3)CC2C)cc2c3c(c(C)c([O-])c2c1O)OC(C)(OC=CC(OC)C(C)C(OC(C)=O)CC)C3=O,*C(=O)Nc1c(C=NN2C(C)C[NH+](Cc3ccccc3)CC2C)cc2c3c(c(C)c([O-])c2c1O)OC(C)(OC=CC(OC)C(C)C(OC(C)=O)C(*)C)C3=O
C=C(C)C(=O)NC1=CC(=O)C(NCC#C)=C(CC(C)CC(OC)C(O)C(C)C=C(C)COC(N)=O)C1=O,*C=C(C)C(=O)NC1=CC(=O)C(NCC#C)=C(CC(C)CC(OC)C(O)C(C)C=C(C)C(*)OC(N)=O)C1=O
CCCCCCC(CO)S(=O)(=O)[N-]c1ccc(Cl)cc1C(F)(F)F,*CCCCCCC(C(*)O)S(=O)(=O)[N-]c1ccc(Cl)cc1C(F)(F)F
C1=CC(=O)c2c(c(OS(=O)(=O)c3ccc(C)cc3)c(C)c3c2C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)CC)O3)C1=O,*C1=CC(=O)c2c(c(OS(=O)(=O)c3ccc(C)cc3)c(C)c3c2C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(*)C)O3)C1=O
CCCCCOc1ncc(-c2cc3ccccc3cc2OCC)n1C,*CCCCCOc1ncc(-c2cc3ccccc3cc2OCC*)n1C
c1c(N2CCC(CC)CC2)c(O)c2c3c(c(C)c(O)c2c1O)OC(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)CC)C3=O,*c1c(N2CCC(CC)CC2)c(O)c2c3c(c(C)c(O)c2c1O)OC(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(*)C)C3=O
c1c(C)c(OC(C)=O)c2c(c1O)C(=O)C(C)=C1OCOC(C(C)=CC(C)C(O)C(C)C(O)C(C(=O)OC)C(O)C(C)C(O)CC)=C12,*c1c(C)c(OC(C)=O)c2c(c1O)C(=O)C(C)=C1OCOC(C(C)=CC(C)C(O)C(C)C(O)C(C(=O)OC)C(O)C(C)C(O)C(*)C)=C12
Cc1ccc2nc3ccc(C[NH2+]CCNCC[NH2+]Cc4ccc5nc6ccc(C[NH2+])cc6cc5c4)cc3cc2c1,*Cc1ccc2nc3ccc(C[NH2+]CCNCC[NH2+]Cc4ccc5nc6ccc(C[NH2+]*)cc6cc5c4)cc3cc2c1
CCCC=CCC(CC(=O)N(CCO)Cc1ccccc1)C(=O)NC(C)C(C)(C)C,*CCCC=CCC(CC(=O)N(CCO)Cc1ccccc1)C(=O)NC(C*)C(C)(C)C
CCCC(=O)OC1C(O)C(OC2C(OC(CCC)CCCCC)OC(C)C(O)C2O)OC(C)C1OC1OC(C)C(OC2OC(C)C(OC(=O)C(C)CC)C(O)C2O)C(OC2OC(C)C(O)C(O)C2O)C1OC(=O)CCCCCCCCC,*CCCC(=O)OC1C(O)C(OC2C(OC(CCC*)CCCCC)OC(C)C(O)C2O)OC(C)C1OC1OC(C)C(OC2OC(C)C(OC(=O)C(C)CC)C(O)C2O)C(OC2OC(C)C(O)C(O)C2O)C1OC(=O)CCCCCCCCC
CCCCCCC(C=O)S(=O)(=O)[N-]C(=O)Nc1nc(CC)cc(CC)n1,*CCCCCCC(C(*)=O)S(=O)(=O)[N-]C(=O)Nc1nc(CC)cc(CC)n1
CCNCC[NH2+]CCCNCc1ccc(C[NH2+]Cc2ccccc2)cc1,*CCNCC[NH2+]CCCN(*)Cc1ccc(C[NH2+]Cc2ccccc2)cc1
CCN(CCOCCN(C)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,*CCN(CCOCCN(C*)C(=O)OC(C)(C)C)C(=O)OC(C)(C)C
CC=CC(C)CC(C)=CC=CC(C)C(O)C1OC1C(C)C(CC)OC,*CC=CC(C)C(*)C(C)=CC=CC(C)C(O)C1OC1C(C)C(CC)OC
CCC=Cc1cc(OC)cc(OCC(O)C[NH2+]C(C)C)c1C(=O)OC(C)CC,*CCC=Cc1cc(OC)cc(OCC(O)C[NH2+]C(C)C)c1C(=O)OC(C)CC*
CCC(c1cc(-c2ccc(NC(=O)OC)cc2)ccn1)n1ccc(-c2c(F)ccc(Cl)c2F)cc1=O,*CCC(c1cc(-c2ccc(NC(=O)OC)cc2*)ccn1)n1ccc(-c2c(F)ccc(Cl)c2F)cc1=O
CCCCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCC[NH3+])C(=O)NC(C(=O)NCCc1ccccc1)C(C)O,*CCCCC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCC[NH3+])C(=O)NC(C(=O)NC(*)Cc1ccccc1)C(C)O
CCCCC=CC1C=CC2CCCCC2C1C[N+]1=CN(CC)CCC1,*CCCCC=CC1C=CC2CCCCC2C1C[N+]1=CN(CC*)CCC1
NC(Cc1ccccc1)C(=O)NC(CCSC)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CCCC[NH3+])C(=O)NC1CSSCC2NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C3CCCN3C(=O)C(CCCNC(N)=[NH2+])NC(=O)C(CSSCC(NC(=O)C([NH3+])CC(=O)[O-])C(=O)NCCC(C)C)NC(=O)C(CSSCC(C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)NC(Cc3ccc(O)cc3)C(=O)NC(C(=O)NC(Cc3ccccc3)C(N)=O)C(C)C)NC(=O)C(Cc3c[nH]c4ccccc34)NC(=O)C(CCCC[NH3+])NC(=O)C(Cc3c[nH]cn3)NC(=O)C(C(C)O)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(CO)NC2=O)NC(=O)C(CCCC[NH3+])NC(=O)C(CC(=O)[O-])NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)[O-])NC(=O)C2CCCN2C(=O)C(C(C)CC)NC1=O,*NC(Cc1ccccc1)C(=O)NC(CCSC)C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(CCCC[NH3+])C(=O)NC1CSSCC2NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C3CCCN3C(=O)C(CCCNC(N)=[NH2+])NC(=O)C(CSSCC(NC(=O)C([NH3+])CC(=O)[O-])C(=O)NC(*)CC(C)C)NC(=O)C(CSSCC(C(=O)NC(Cc3c[nH]c4ccccc34)C(=O)NC(Cc3ccc(O)cc3)C(=O)NC(C(=O)NC(Cc3ccccc3)C(N)=O)C(C)C)NC(=O)C(Cc3c[nH]c4ccccc34)NC(=O)C(CCCC[NH3+])NC(=O)C(Cc3c[nH]cn3)NC(=O)C(C(C)O)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(CO)NC2=O)NC(=O)C(CCCC[NH3+])NC(=O)C(CC(=O)[O-])NC(=O)C(CC(N)=O)NC(=O)C(CC(=O)[O-])NC(=O)C2CCCN2C(=O)C(C(C)CC)NC1=O
CSC1CC(C(=O)NC(CCC)C(=O)C(=O)NCC(=O)NC(C[NH+](C)C)c2ccccc2)N(C(=O)C(NC=O)C2CCCCC2)C1,*CSC1CC(C(=O)NC(CCC)C(=O)C(=O)NCC(=O)NC(C[NH+](C)C)c2ccccc2)N(C(=O)C(NC(*)=O)C2CCCCC2)C1
C(=O)NC(C(=O)NC(CC(=O)c1ccccc1N)C(=O)OC(C)C(NC(=O)C(CC(=O)[O-])NC(=O)C(CC(N)=O)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCCc1cc2cccc3c4cccc5cccc(c(c1)c23)c54)C(=O)NCC(=O)NC(CCC[NH3+])C(=O)NC(CC(=O)[O-])C(=O)NC(C)C(=O)NC(CC(=O)[O-])C=O)C(C)CC(=O)[O-],*C(=O)NC(C(=O)NC(CC(=O)c1ccccc1N)C(=O)OC(C)C(NC(=O)C(CC(=O)[O-])NC(=O)C(CC(N)=O)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)CCCc1cc2cccc3c4cccc5cccc(c(c1)c23)c54)C(=O)NCC(=O)NC(CCC[NH3+])C(=O)NC(CC(=O)[O-])C(=O)NC(C)C(=O)NC(CC(=O)[O-])C(*)=O)C(C)CC(=O)[O-]
CCCC(CCCCC)OC(=O)NC(CC(C)C)C(=O)NC(CC)C(O)S(=O)(=O)[O-],*CCCC(CCCCC)OC(=O)NC(CC(C)C)C(=O)NC(CC*)C(O)S(=O)(=O)[O-]
C(=O)C(C)CC=CC1C2OC2(C)C(C)C2C(Cc3ccccc3)NC(=O)C12,*C(=O)C(C)CC=CC1C2OC2(C)C(C)C2C(Cc3ccccc3)NC(=O)C12*
CCN(CC[NH2+]C)Cc1ccc(C[NH2+]CCCN2CCOCC2)cc1,*CCN(CC[NH2+]C*)Cc1ccc(C[NH2+]CCCN2CCOCC2)cc1
CC(NC(=O)C(CC(N)=O)NC=O)C(O)CN(CC(=O)NC(C)(C)C)Cc1ccccc1,*CC(NC(=O)C(CC(N)=O)NC(*)=O)C(O)CN(CC(=O)NC(C)(C)C)Cc1ccccc1
COCCOC1CCCCC1OCCO,*COCCOC1CCCCC1OCCO*
CCCCC(=O)OC1C(O)C(OC2C(OC(C)CCCCC)OC(C)C(O)C2O)OC(C)C1OC1OC(C)C(OC2OC(C)C(OC(=O)CCCCCCC)C(O)C2O)C(OC2OC(C)C(O)C(O)C2O)C1OC(=O)C(C)CC,*CCCCC(=O)OC1C(O)C(OC2C(OC(C*)CCCCC)OC(C)C(O)C2O)OC(C)C1OC1OC(C)C(OC2OC(C)C(OC(=O)CCCCCCC)C(O)C2O)C(OC2OC(C)C(O)C(O)C2O)C1OC(=O)C(C)CC
CCCNC(=N)NC(=O)N(CC)CCCCCCNC(=[NH2+])NCC,*CCCNC(=N)NC(=O)N(CC*)CCCCCCNC(=[NH2+])NCC
CC(=O)OC(CC=CC=C(C#N)C(O)C(C)CCC)CC(C)C(=O)[O-],*CC(=O)OC(CC=CC=C(C#N)C(O)C(C)CC(*)C)CC(C)C(=O)[O-]
Cn1c(=O)cc(C)n(CCCCC[N+](CC)(CCCCCC[N+](C)(CC)Cc2ccccc2[N+](=O)[O-])Cc2ccccc2[N+](=O)[O-])c1=O,*Cn1c(=O)cc(C)n(CCCCC[N+](CC)(CCCCCC[N+](C*)(CC)Cc2ccccc2[N+](=O)[O-])Cc2ccccc2[N+](=O)[O-])c1=O
Nc1c([O-])c2c(O)c(C)c3c(c2c2nc4ccc(C)cc4nc12)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)CC)O3,*Nc1c([O-])c2c(O)c(C)c3c(c2c2nc4ccc(C)cc4nc12)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(*)C)O3
CCCCCC(CCCCC)OC1OC(C)C(O)C(O)C1OC1OC(COC(=O)C(C)CC)C(O)C(O)C1OC1OC(C)C(OC2OC(C)C(O)C(O)C2O)C(OC=O)C1OC(=O)C(C)C(C)O,*CCCCCC(CCCCC)OC1OC(C)C(O)C(O)C1OC1OC(COC(=O)C(C)CC)C(O)C(O)C1OC1OC(C)C(OC2OC(C)C(O)C(O)C2O)C(OC(*)=O)C1OC(=O)C(C)C(C)O
C(=O)NCCCCc1nnc(CCC(NC(=O)OC(C)(C)C)C(=O)NC(CC2CCCCC2)C=O)o1,*C(=O)NCCCCc1nnc(CCC(NC(=O)OC(C)(C)C)C(=O)NC(CC2CCCCC2)C(*)=O)o1
COC(CN(C)S(=O)(=O)c1cccnc1)C(C)CN(C(=O)c1cc(NC(=O)Nc2ccccc2)ccc1OCC)C(C)CO,*COC(CN(C)S(=O)(=O)c1cccnc1)C(C)CN(C(=O)c1cc(NC(=O)Nc2ccccc2)ccc1OC(*)C)C(C)CO
NCCC(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)N)c1ccccc1,*NCCC(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(=O)N*)c1ccccc1
CC(NC(=O)C=Cc1cc(Cl)ccc1-n1cnnn1)c1nc(-c2ccc(NC(=O)OC)cc2N)c[nH]1,*CC(NC(=O)C=Cc1cc(Cl)ccc1-n1cnnn1)c1nc(-c2ccc(NC(=O)OC)cc2N*)c[nH]1
CCCNNC(=O)C=CC(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NCCc1ccc(C(=O)c2ccccc2)cc1,*CCCNNC(=O)C=CC(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC(*)Cc1ccc(C(=O)c2ccccc2)cc1
CC(O)C(C)C=CC=CC=C(C)C(=O)NC1=C(N)C(=O)c2c(cc(C)c([O-])c2C(=O)C(C)=CC(C)C(O)CC)C1=O,*CC(O)C(C)C=CC=CC=C(C)C(=O)NC1=C(N)C(=O)c2c(cc(C)c([O-])c2C(=O)C(C)=CC(C)C(O)C(*)C)C1=O
C(=O)NC1COC(=O)c2c3c4c(cccc4n2O)COC(=O)C(OC2CC(C)(O)C([NH+](C)C)C(C)O2)C(OC3)CNC(=O)c2csc(n2)C(=C(C)OC)NC(=O)C(C(C)O)NC(=O)c2csc(n2)-c2cc(OC)c(-c3nc(C(=O)NCCCN4CC[NH+](C)CC4)cs3)nc2-c2csc1n2,*C(=O)NC1COC(=O)c2c3c4c(cccc4n2O)COC(=O)C(OC2CC(C)(O)C([NH+](C)C)C(C)O2)C(OC3)C(*)NC(=O)c2csc(n2)C(=C(C)OC)NC(=O)C(C(C)O)NC(=O)c2csc(n2)-c2cc(OC)c(-c3nc(C(=O)NCCCN4CC[NH+](C)CC4)cs3)nc2-c2csc1n2
c1ccccc1C(=O)Nc1ccccc1SCC(=O)Nc1ccccc1NC(=O)CSc1ccccc1NC(=O)c1ccccc1,*c1ccccc1C(=O)Nc1ccccc1SCC(=O)Nc1ccccc1NC(=O)CSc1ccccc1NC(=O)c1ccccc1*
C(=O)NC(Cc1ccccc1)C(=O)NNC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(CSCc1ccccc1CSCCNC(=O)C([NH3+])Cc1ccc(O)cc1)NC(=O)C([NH3+])Cc1ccc(O)cc1,*C(=O)NC(Cc1ccccc1)C(=O)NNC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(CSCc1ccccc1CSCC(*)NC(=O)C([NH3+])Cc1ccc(O)cc1)NC(=O)C([NH3+])Cc1ccc(O)cc1
COCCOP1(NCCNc2cccc3c2C(=O)c2ccccc2C3=O)=NP(Cl)(Cl)=NP(Cl)(OC)=N1,*COCCOP1(NCCNc2cccc3c2C(=O)c2ccccc2C3=O)=NP(Cl)(Cl)=NP(Cl)(OC*)=N1
CCCCC=CCN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)C(=O)OCc1ccccc1,*CCCCC=CCN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)C(=O)OC(*)c1ccccc1
CC(=O)N1CN2CN(C1)C(=O)CCSCC(C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(Cc1c[nH]c3ccccc13)C(=O)[O-])NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)CNC(=O)C1CCCN1C(=O)C(CC(C)C)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C([NH3+])CCCNC(N)=[NH2+])CSCCC2=O,*CC(=O)N1CN2CN(C1)C(=O)CCSCC(C(=O)NC(CCCNC(N)=[NH2+])C(=O)NC(Cc1c[nH]c3ccccc13)C(=O)[O-])NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(*)NC(=O)C1CCCN1C(=O)C(CC(C)C)NC(=O)C(CCCNC(N)=[NH2+])NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C([NH3+])CCCNC(N)=[NH2+])CSCCC2=O
c1nc(-c2nc(-c3nc(C(OC)C(C)C(=O)C=CCC(O)CC(=O)OCCC(OC)C(C)CCC(=O)C(C)C(O)C(C)C=CN(C)C=O)co3)co2)co1,*c1nc(-c2nc(-c3nc(C(OC)C(C)C(=O)C=CCC(O)CC(=O)OC(*)CC(OC)C(C)CCC(=O)C(C)C(O)C(C)C=CN(C)C=O)co3)co2)co1
CCCC(C(=O)NO)C(CC(C)C)C(=O)NC(C)C(=O)NCC(=O)N1CC[NH+](C)CC1,*CCCC(C(=O)NO)C(CC(C)C)C(=O)NC(C*)C(=O)NCC(=O)N1CC[NH+](C)CC1
C1=Cc2cc(OC)ccc2-c2c(C3CCCCC3)c3ccc(C(=O)[N-]S(=O)(=O)N4CCNCC4)cc3n2C1,*C1=Cc2cc(OC)ccc2-c2c(C3CCCCC3)c3ccc(C(=O)[N-]S(=O)(=O)N4CCN(*)CC4)cc3n2C1
CCCNCC[NH+](C)CCCC[NH+]1CCCNCC[NH2+]CCCNCC1,*CCCNCC[NH+](C*)CCCC[NH+]1CCCNCC[NH2+]CCCNCC1
NC(c1nc(-c2nc(-c3nc(-c4nc(N(CCCC(=O)[O-])C(=O)c5ccc(C(=O)[O-])cn5)cs4)ccc3-c3nc(C(=O)NC(CC(=O)NC)c4nc(C(=O)NC(c5nc(C=O)c(COC)s5)C(C)C)c(C)s4)cs3)cs2)cs1)C(O)c1ccccc1,*NC(c1nc(-c2nc(-c3nc(-c4nc(N(CCCC(=O)[O-])C(=O)c5ccc(C(=O)[O-])cn5)cs4)ccc3-c3nc(C(=O)NC(CC(=O)NC)c4nc(C(=O)NC(c5nc(C(*)=O)c(COC)s5)C(C)C)c(C)s4)cs3)cs2)cs1)C(O)c1ccccc1
C(=O)NC1=C2NC3(CC[NH+](CC(C)C)CC3)N=C2c2c(c(O)c(C)c3c2C(O)C(C)(OC=CC(OC)C(C)C(O)C(C)C(O)C(C)CO)O3)C1=O,*C(=O)NC1=C2NC3(CC[NH+](CC(C)C)CC3)N=C2c2c(c(O)c(C)c3c2C(O)C(C)(OC=CC(OC)C(C)C(O)C(C)C(O)C(C)C(*)O)O3)C1=O
CCCC(=O)OC1C(OCC2OC(OC3C(O)OC(C)C(O)C3O)C(OC3OC(C)C(OC(C)=O)C(O)C3O)C(O)C2O)OC(C)C(O)C1OC(=O)C(C)C(C)O,*CCCC(=O)OC1C(OCC2OC(OC3C(O*)OC(C)C(O)C3O)C(OC3OC(C)C(OC(C)=O)C(O)C3O)C(O)C2O)OC(C)C(O)C1OC(=O)C(C)C(C)O
CCC=CC1CC1(NC(=O)C1CC(OC(=O)N2CCc3c(cccc3N(C)C)C2)CN1C(=O)CNC(=O)OC(C)(C)C)C(=O)[N-]S(=O)(=O)C1CC1,*CCC=CC1CC1(NC(=O)C1CC(OC(=O)N2CCc3c(cccc3N(C)C)C2)CN1C(=O)C(*)NC(=O)OC(C)(C)C)C(=O)[N-]S(=O)(=O)C1CC1
CC(C)=CC(CC=C)C(=O)CC(O)C(C)C(OC(=O)C1CCCCN1C(=O)C(=O)C1(O)OCC(OC)CC1C)C(C)=CC1CCC(O)C(OC)C1,*CC(C)=CC(CC=C)C(=O)CC(O)C(C)C(OC(=O)C1CCCCN1C(=O)C(=O)C1(O)OC(*)C(OC)CC1C)C(C)=CC1CCC(O)C(OC)C1
C(NC(=O)c1c2c(c(C)c3oc(=O)cnc13)Oc1c(C)ccc(C(=O)NC3C(=O)NC(C(C)C)C(=O)N4CCCC4C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC3C)c1N2)C(=O)NC(C(=O)N1CCCC1C(=O)N(C)CC(=O)N(C)CC(C)C)C(C)C,*C(NC(=O)c1c2c(c(C)c3oc(=O)cnc13)Oc1c(C)ccc(C(=O)NC3C(=O)NC(C(C)C)C(=O)N4CCCC4C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC3C)c1N2)C(=O)NC(C(=O)N1CCCC1C(=O)N(C)CC(=O)N(C)C(*)C(C)C)C(C)C
c1ccc(Oc2cc(CC(=NO)C(=O)NCCc3cc(Br)c(O)c(Oc4ccccc4Br)c3)cc(Br)c2[O-])c(Br)c1,*c1ccc(Oc2cc(CC(=NO)C(=O)NCCc3cc(Br)c(O)c(Oc4ccc(*)cc4Br)c3)cc(Br)c2[O-])c(Br)c1
Cc1cccc(-c2ccnc(Nc3cccc(C[NH+]CCCCCC(=O)NO)c3)n2)c1,*Cc1cccc(-c2ccnc(Nc3cccc(C[NH+](*)CCCCCC(=O)NO)c3)n2)c1
C(=O)C(Cc1ccc(OC)cc1)NC(=O)C=CCC(OC(=O)CCC(C)C)C(=O)C=Cc1ccccc1,*C(=O)C(Cc1ccc(OC)cc1)NC(=O)C=CCC(OC(=O)C(*)CC(C)C)C(=O)C=Cc1ccccc1
CCCC(NC(=O)C1C2C(CN1C(=O)CNC(=O)NC(C(=O)OC(C)(C)C)C(C)(C)C)C2(C)C)C(=O)C(N)=O,*CCCC(NC(=O)C1C2C(CN1C(=O)C(*)NC(=O)NC(C(=O)OC(C)(C)C)C(C)(C)C)C2(C)C)C(=O)C(N)=O
